"id","class","language","source","topic","year","title","text","url",
140,"false","pt","facebook","covid19",2020,"Estamos doando todo nosso estoque! devido a pandemia não conseguimos vender ele e precisamos renová-lo para renovar é necessário se desfazer dele, para não jogar fora!","Estamos doando todo nosso estoque! devido a pandemia não conseguimos vender ele e precisamos renová-lo para renovar é necessário se desfazer dele, para não jogar fora! estamos doando para todos aquele que precisam, o momento não é facil. Mas nós da lojas americanas estamos com você nesse momento e passaremos juntos, estamos doando todo nosso estoque temos eletrodomésticos entre diversas coisas. Para pegar é simples comente ?OK? após isso entraremos em contato para retirar em uma das nossas lojas.","https://piaui.folha.uol.com.br/lupa/2020/08/31/verificamos-lojas-americanas-estoque-pandemia/",
141,"false","pt","whatsapp","covid19",2021,"Segundo o Portal da Transparência de Registro Civil, base de dados regulada pelo governo federal as estatísticas de mortes no país, o mês de maio (do dia 01/05 à presente data do dia 24/05)","?Segundo o Portal da Transparência de Registro Civil, base de dados regulada pelo governo federal, e, portanto, fonte de dados oficiais sobre as estatísticas de mortes no país, o mês de maio (do dia 01/05 à presente data do dia 24/05), revela um empate técnico em relação ao número de mortes por doenças respiratórias de 2021, em plena pandemia, e 2019, ano em que o coronavírus nem existia ainda. Foram 80.117 mortes de 01/05 a 24/05 de 2019. Já entre 01/05 de 2021 e 24/05 de 2021, 81.765. Um número praticamente igual e, sem dúvida alguma, nada alarmante em relação a um suposto ?crescimento? do número de mortes em relação a outros anos passados.?","https://piaui.folha.uol.com.br/lupa/2021/05/27/verificamos-numero-mortes-estavel/",
142,"false","pt","whatsapp","political",2021,"Ivermectina reduz replicação do vírus da Covid, afirma Universidade de Oxford. ","Ivermectina reduz replicação do vírus da Covid, afirma Universidade de Oxford. Ivermectina reduz replicação do vírus da Covid de muitos casos leves. A afirmação é da Universidade de Oxford, qua anunciou nesta terça-feira que está testando o medicamento antiparasitário invermectina como um tratamento possível para a Covid-19, como parte de um estudo apoiado pelo governo britânico que busca auxiliar a recuperação de pacientes em contextos não hospitalares.","https://piaui.folha.uol.com.br/lupa/2021/06/28/verificamos-universidade-oxford-ivermectina-eficaz/",
143,"false","pt","webpage","covid19",2021,"A Índia acaba de reabrir o seu maior ponto turístico, o Taj Mahal, pois o covid foi controlado após a suspensão da vacinação em massa em maio de 2021 e a adoção da Ivermectin em todo país (a Índia é um dos maiores produtores mundiais da ivermectina).","A Índia acaba de reabrir o seu maior ponto turístico, o Taj Mahal, pois o covid foi controlado após a suspensão da vacinação em massa em maio de 2021 e a adoção da Ivermectin em todo país (a Índia é um dos maiores produtores mundiais da ivermectina). Era um país de 1.400.000.000 de habitantes que estava incinerando cadáveres em praças públicas em abril-maio. Daí suspendeu a vacinação massiva, controlou completamente a COVID-19 ao ponto de poder reabrir o turismo. [?]","https://piaui.folha.uol.com.br/lupa/2021/06/24/verificamos-india-ivermectina/",
144,"false","pt","whatsapp","covid19",2021,"Japoneses encontram nanopartículas de nRNA no cérebro, coração, fígado, ovários, testítulos e outras partes de vacinados","Japoneses encontram nanopartículas de nRNA no cérebro, coração, fígado, ovários, testítulos e outras partes de vacinados. Uma nova pesquisa conduzida no Japão mostra que nanopartículas lipídicas (LNPs), contendo o código do mRNA, foram encontradas amplamente no corpo de ratos após vacinação. Elas estão presentes no cérebro, baço, intestino grosso, coração, fígado, pulm?es e outros órgãos. O artigo do estudo, originalmente escrito em japonês e traduzido automaticamente para o inglês, pode ser encontrado neste link. O estudo assuta por incluir ovários e testículos, com capacidade para alteraç?es reprodutivas. O experimento foi feito somente em ratos de laboratório, que são usados para experimentos justamente por sua semenlhança fisiológica com humanos.Intitulado ""Pfizer confidencial"", o estudo é conhecido como um estudo de bio-distribuição, que usa enzimas ""luciferase"" e marcadores de radiosótopos para rastrear com precisão a distribuição dos LNPs de mRNA da Pfizer no corpo dos animais após aplicação da vacina.","https://piaui.folha.uol.com.br/lupa/2021/06/15/verificamos-pfizer-nanoparticulas/",
145,"false","pt","whatsapp","society",2021,"?*?VALE GÁS SOCIAL 2021*","?*?VALE GÁS SOCIAL 2021*. Em decorrência do aumento excessivo do preço do gás de cozinha, O GOVERNO está liberando o VALE GÁS SOCIAL no valor de R$110/mês por família. Tem direito a receber o benefício pessoas de baixa renda, aposentados, beneficiários do auxílio emergencial e bolsa família. SOLICITE O SEU ATRAVÉS DO APPE SOCIAL. ","https://piaui.folha.uol.com.br/lupa/2021/04/07/verificamos-governo-federal-vale-gas/",
146,"false","pt","facebook","society",2019,"Papa Francisco cancela a Biblia e prop?e criar um novo livro","Papa Francisco cancela a Biblia e prop?e criar um novo livro. Papa Francisco surpreendeuo mundo hoje ao anunciar que a Biblia está totalmente desatualizada e precisa de uma mudança radical, por isso a Biblia é oficialmente cancelada e é anunciada uma reunião entre as personalidades mais altas da igreja onde será decidido o livro que a substituirá, seu nome e seu conteúdo. Alguns nomes já estão sendo considerados e o que tem mais força é o ""Biblia 2000"". ""Não podemos continuar tentando falar com nosso público em um mundo totalmente novo com um livro que tem milhares de anos. Estamos perdendo seguidores e temos que dar um passo adiante na busca pela modernização da igreja, reescrever a palavra de Deus, mesmo que seja apenas o Antigo Testamento, em que há certas passagens que é melhor não repetir"". A notícia caiu como uma bomba entre os mais conservadores, que consideram esta ideia a pista definitiva da loucura do Papa Francisco"".","https://piaui.folha.uol.com.br/lupa/2019/04/25/verificamos-papa-francisco-biblia/",
147,"false","pt","whatsapp","covid19",2021,"Rússia afirma que Covid-19 é resultado de ?bactéria modificada pelo 5G.","Rússia afirma que Covid-19 é resultado de ?bactéria modificada pelo 5G. Rúsia fez autópsia pós-morte do paciente de Covid-19, grande revelação aconteceu. A Rússia se tornou o primeiro país do mundo a realizar uma autópsia (post mortem) em um cadáver de Covid-19 e após uma investigação abrangente, descobriu que o Covid-19 não existe como um vírus. É um golpe mundial. Pessoas estão morrendo devido à ""radiação eletromagnética mundial 5G amplificada (veneno)"". Os médicos na Rússia violaram a lei de Organização Mundia da Saúde (OMS), que ""não autoriza autópsias (post mortem) em corpos de pessoas que morreram com o vírus da Covid-19 para descobrir cientificamente que não se poe presumir que seja um vírus, mas uma bactéria que causa a morte. Causa a formação de coágulos sanguíneos nas veias, e nervos, causando a morte do paciente devido a esta bactéria. A Rússia afirmou que ""não há nada além da coagulação phelia-intravascular (trombose) e a maneira de lidar com isso é curá-la. Comprimidos de antibióticos, Anti-inflamatório e tomar anti-coagulantes (aspirina) cura. De acordo com alguns outros cientistas Rússia, ventiladores e a Unidade de Terapia Intensiva (UTI) nunca foram necessários. Protocolos para isso já foram emitidos na Rússia. A CHINA já sabia disso, mas nunca divulgou seu relatório. ","https://piaui.folha.uol.com.br/lupa/2021/03/08/verificamos-russia-bacteria-5g/",
148,"false","pt","whatsapp","society",2019,"Prefeitura de Fortaleza distribuiu material pedagógico incentivando masturbação de crianças.","Prefeitura de Fortaleza distribuiu material pedagógico incentivando masturbação de crianças. Sabe o que está acontecendo nas creches aqui do Ceará, especialmente na capital, Fortaleza? E não duvido muito que isso esteja acontecendo em todo o Brasil, tá, pessoal. A Secretaria de Educação, preste bem atenção, a Secretaria Municipal de Educação de Fortaleza está investido pesado no treinamento e capacitação de professores e funcionários de creche. Isso seria ótimo se o tipo de material pedagógico não afirmasse que é muito natural abraços, carícias e masturbação infantil para acalmar as crianças.","https://piaui.folha.uol.com.br/lupa/2019/04/25/verificamos-papa-francisco-biblia/",
149,"false","pt","facebook","tv_celebrities",2019,"Bill Gates entregou um cheque em branco a uma jornalista.","Bill Gates entregou um cheque em branco a uma jornalista. Bill Gates entregou um cheque a uma jornalista dizendo-lhe para marcar o dinheiro que ela quisesse. Ela respondeu ofendida:""Senhor Bill Gates, eu não falo disso. Perguntei qual é o segredo do seu sucesso.""Ele entregou o cheque novamente, mas ela recusou-se a aceitar. Bill Gates disse-lhe: ?É a sua última chance, pegue-o e coloque a quantidade que quiser?. Ela não aceitou. Então ele rasgou o cheque e disse: ""O segredo do meu sucesso é que eu não perco nenhuma chance como você acabou de fazer. Se você tivesse a filosofia de ver situaç?es e propostas como oportunidades, poderia ter se tornado a jornalista mais rica do mundo?A diferença entre você e eu, é que eu vejo oportunidades em tudo e você viu tudo, menos uma chance"".","https://piaui.folha.uol.com.br/lupa/2021/12/17/verificamos-bill-gates-cheque-branco-jornalista/",
150,"false","pt","whatsapp","political",2021,"Novas cédulas do Real serão emitidas e distribuídas no Brasil.","Novas cédulas do Real serão emitidas e distribuídas no Brasil. ?As novas cédulas já estão prontinhas saídas do forno. Só esperando o dia para a distribuição nos bancos de todo o Brasil. Entendeu o desespero da esquerda com o Bolsonaro? As lavagens de dinheiro de políticos ladr?es ? Quero ver trocarem os bilh?es roubados pelo PT e a máfia esquerdista , como irão justificar a grana? A casa vai cair para esses bandidos ?? Presidente Bolsonaro é muito inteligente trabalha para defender a nação brasileira e dar fim a corrupção. ","https://piaui.folha.uol.com.br/lupa/2021/12/10/verificamos-falso-novas-cedulas-emitidas-brasil/",
151,"true","pt","webpage","political",2022,"Convocações golpistas para o 7 de Setembro explodem em grupos de mensagens. ","Uma mistura de fake news com frases entusiasmadas e de teor golpista estão no caldeirão das publicações no Instagram e no Facebook que convocam para as manifestações bolsonaristas do próximo dia 7 de setembro. O ato, que se veste de apoio ao presidente Jair Bolsonaro (sem partido), mas também ataca a democracia e pede por “uma nova independência”, tem agitado as redes sociais, com aumento significativo de publicações e engajamento nos últimos 15 dias.Levantamento realizado pela Novelo Data com publicações dos últimos 30 dias, aponta que, a partir de 15 de agosto, o número de posts e as interações sobre o tema crescem e se mantêm no mesmo patamar até agora. Os números apontam não só para o termômetro dessas convocações nas redes, mas também para um roteiro que coincide, milimetricamente, com o das outras duas manifestações pró-Bolsonaro ocorridas neste ano.","https://brasil.elpais.com/brasil/2021-08-29/convocatoria-para-o-7-de-setembro-toma-folego-nas-redes-e-reproduz-roteiro-de-outros-atos-pro-bolsonaro.html",
152,"true","pt","webpage","political",2017,"Podemos expulsa Gaguim e abre espaço para Kátia Abreu","?O Podemos decidiu  expulsar o deputado federal Carlos Gaguim do partido após a Polícia Federal fazer buscas a apreensões no gabinete dele na Câmara. Com isso, a legenda abre espaço para receber a senadora expulsa pelo PMDB, Katia Abreu. Por meio de nota, a legenda informou que o afastamento do parlamentar já era algo acordado entre os filiados da sigla.  “Ainda que o parlamentar tenha comunicado a conclusão de sua desfiliação para esta semana, diante dos fatos noticiados hoje, a Executiva Nacional do Podemos solicita o imediato cancelamento de sua filiação dos quadros do partido”. O partido, que no passado chegou a cogitar lançar o parlamentar como candidato ao Senado, diz que “apoia a investigação com a ampla apuração dos eventuais crimes cometidos e a consequente responsabilização dos envolvidos, para que todos sejam punidos com o máximo rigor da Lei, independentemente de posição ou cargo ocupado”. ","https://politica.estadao.com.br/blogs/coluna-do-estadao/podemos-expulsa-gaguim-e-abre-espaco-para-katia-abreu/",
153,"true","pt","webpage","society",2017,"Mulher morre esfaqueada durante briga com esposa do ex-marido em Itaporanga","Vítima de 40 anos chegou a ser socorrida, mas morreu no hospital. Suspeita de 26 anos fugiu e não foi encontrada. Uma mulher de 40 anos morreu após ser esfaqueada pela esposa do ex-marido, nesta quarta-feira (20), em Itaporanga (SP). De acordo com a Polícia Militar, vizinhos contaram que a vítima teria ido discutir com a suspeita, de 26 anos. Durante a briga, a jovem agrediu a mulher com duas facadas no tórax e outra na perna. Em seguida, fugiu do local. Ainda segundo a polícia, a vítima chegou a ser socorrida pelo Serviço de Atendimento Móvel de Urgência (Samu), mas não resistiu aos ferimentos e morreu na unidade. O caso foi registrado na delegacia. A suspeita não foi encontrada.","https://g1.globo.com/sp/itapetininga-regiao/noticia/mulher-morre-esfaqueada-durante-briga-com-esposa-do-ex-marido-em-itaporanga.ghtml",
154,"true","pt","webpage","political",2022,"Lula promete reforma administrativa em eventual governo: 'tem pouca gente ganhando muito e tem muita gente ganhando muito pouco'","Ex-presidente fez a afirmação a plateia de empresários na Fiesp. Proposta não consta do programa de governo, e candidato não deu detalhes do que pretende fazer. Lula promete reforma administrativa em eventual governo: 'tem pouca gente ganhando muito e tem muita gente ganhando muito pouco'. Candidato do PT à eleição presidencial, Lula defendeu que seja feita uma reforma administrativa em seu governo, caso seja eleito. A declaração ocorreu em evento com empresários na Federação das Indústrias do Estado de São Paulo (Fiesp), em São Paulo, nesta terça-feira (9).""Eu acho que nós vamos ter que fazer uma reforma administrativa, sim. Eu acho que é preciso, você tem pouca gente ganhando muito e tem muita gente ganhando muito pouco. É preciso tentar fazer um equilíbrio e aí vamos ter que pensar direitinho, e aqui já tem experiência de mundo, já temos 13 anos de governo, tem muito governo de estado, muita gente preparada nessa coisa administrativa para a a gente sentar e dar uma repensada no Brasil. É preciso fazer"", afirmou Lula.A proposta não consta no plano de governo do PT, enviado ao Tribunal Superior Eleitoral (TSE). Em trecho sobre servidores públicos, o documentos diz que reafirma ""o nosso respeito e compromisso com as instituições federais, que foram desrespeitadas e sucateadas e com a retomada das políticas de valorização dos servidores públicos"".","https://g1.globo.com/sp/sao-paulo/eleicoes/2022/noticia/2022/08/09/na-fiesp-lula-defende-fazer-reformas-administrativa-e-tributaria.ghtml",
155,"true","pt","webpage","society",2007,"Piloto teria mais chance de pouco em pista mais longa","Para especialistas, a tragédia do Vôo 3054 não teria acontecido caso o Airbus da TAM tivesse pousando em Cumbica.Segundo o perito aposentado do Departamento de Segurança de Vôo, Roberto Peterka, mesmo com problemas no reverso, a aeronave teria pousado tranqüilamente.""Por ser a pista maior, o piloto não precisaria ter que arremeter, se realmente foi isso que ele fez, e teria espaço maior para a desaceleração"", explica.De acordo com Peterka, o fato de Congonhas ter uma pista menor não significa uma causa direta para o acidente.""Isso não quer dizer que o aeroporto de Congonhas teve influência decisiva no acidente"", conclui.O especialista também afirma que o reverso, apontado como possível causa, não pode ser considerado o vilão do acidente.""O reverso é um instrumento auxiliar na hora de frear o avião, mas não é considerado fator importante para o pouso, portanto, mesmo não funcionando, ele poderia ter brecado a aeronave sem problemas"", diz.Um dia antes do acidente, na segunda-feira, 16, o avião também teria apresentado problemas ao aterrissar em Congonhas, durante o vôo 3215, procedente de Belo Horizonte (Confins), só conseguindo parar muito próximo do final da pista.O piloto teria relatado à torre de controle que a pista estava muito escorregadia.","https://sao-paulo.estadao.com.br/noticias/geral,piloto-teria-mais-chance-de-pouso-em-pista-mais-longa,21860",
156,"true","pt","webpage","society",2006,"Queda de avião no Congo deixa 17 mortos","Um acidente aéreo na localidade de Bukavu, no leste da República Democrática do Congo (RDC), matou 17 pessoas na quinta-feira à tarde, informou nesta sexta-feira um porta-voz das Nações Unidas. As vítimas do acidente foram 14 passageiros e três membros da tripulação.Todos morreram quando o avião, prejudicado pelo mau tempo, não conseguiu chegar à pista de aterrissagem e caiu numa floresta a 15 quilômetros do aeroporto de Bukavu.Segundo fontes aeroportuárias, os membros da tripulação eram de nacionalidade russa.O avião explodiu e se incendiou, acrescentou o porta-voz da ONU em Kinshasa, Jean-Tobias Okala.""Não houve sobreviventes"", disse Okala. O porta-voz informou que o avião, um Soviet Antonov-28 de fabricação ucraniana e propriedade de uma companhia congolesa, a Trasept Congo, também levava uma carga de minerais.","https://internacional.estadao.com.br/noticias/geral,queda-de-aviao-no-congo-deixa-17-mortos,20060804p48584.amp",
157,"true","pt","webpage","political",2006,"Votação mostra que eleitorado disponível migrou para lula","O Instituto de pesquisa CNI/Ibope divulgou nesta sexta-feira, em Brasília, que o presidente Luiz Inácio Lula da Silva seria reeleito em primeiro turno caso as eleições fossem hoje. De acordo com a pesquisa, Lula (PT) tem 44% das intenções de voto, contra 25% de Geraldo Alckmin (PSDB) e 11% de Heloísa Helena (PSOL). Os outros candidatos que concorrem a vaga presidencial Cristovam Buarque (PDT) e Luciano Bivar (PSL) aparecem cada um com 1% das intenções de voto. Os candidatos José Maria Eymael (PSDC) e Ruy Pimenta (PCO) não pontuaram. Com 44%, Lula tem seis pontos percentuais a mais do que a soma dos índices de seus adversários, que é de 38%. Considerando a margem de erro de dois pontos percentuais, para mais ou para menos, a vantagem poderia assegurar vitória em primeiro turno. Os votos brancos e nulos somam 9%, e 9% dos entrevistados não opinaram. Esta foi a primeira pesquisa da série CNI/Ibope feita já com a lista oficial de candidatos à Presidência registrados no TSE (Tribunal Superior Eleitoral).","https://g1.globo.com/Noticias/Eleicoes/0,,AA1330681-6282,00.html",
158,"true","pt","webpage","political",2022,"Pesquisa eleitoral para presidente: Lula tem 44%, e Bolsonaro, 33%, no primeiro turno","A pouco mais de dois meses do primeiro turno das eleições, o ex-presidente Luiz Inácio Lula da Silva (PT) tem 44% das intenções de voto, e o presidente Jair Bolsonaro (PL) aparece com 33%. Ciro Gomes, do PDT, tem 8%, e Simone Tebet (MDB), 4%. André Janones (Avente) fez 2%. Os demais nomes testados pontuaram 1% ou ficaram abaixo disso.Todos os números são de uma pergunta estimulada, com os nomes apresentados em formato de lista e fazem parte da pesquisa eleitoral EXAME/IDEIA, divulgada nesta quinta-feira, 21. A margem de erro é de três pontos percentuais para mais ou para menos.Foram ouvidas 1.500 pessoas entre os dias 15 e 20 de julho. As entrevistas foram feitas por telefone, com ligações tanto para fixos residenciais quanto para celulares. A pesquisa foi registrada no Tribunal Superior Eleitoral (TSE) com o número BR-09608/2022. A EXAME/IDEIA é um projeto que une EXAME e o IDEIA, instituto de pesquisa especializado em opinião pública. Veja o relatório completo.","https://exame.com/brasil/pesquisa-eleitoral-presidente-julho-lula-bolsonaro/",
159,"true","pt","webpage","society",2006,"A chuva forte provoca estado de atenção em SP","A forte chuva em São Paulo complicava o trânsito na manhã desta segunda-feira, 16, e fez com que o Centro de Gerenciamento de Emergência (CGE) da Prefeitura colocasse a cidade em estado de atenção.Às 9 horas, a cidade tinha 113 km de lentidão, sendo que a média para o horário é de 82 km, segundo a Companhia de Engenharia de Tráfego (CET). A cidade tinha oito pontos de alagamento, sendo dois intransitáveis, e a Marginal do Pinheiros registrava o pior ponto de lentidão da capital, com 9,4 km da Rodovia Castelo Branco até a Ponte Cidade Jardim, no sentido Interlagos.O corredor norte-sul - formado pelas avenidas 23 de Maio, Rubem Berta e Moreira Guimarães - registrava mais 6,4 km de lentidão, entre os viadutos João Julião da Costa Aguiar e Beneficência Portuguesa, no sentido Santana.O motorista que percorria a Radial Leste enfrentava 4,3 de trânsito ruim, a partir do Viaduto Pires do Rio até a Rua Wandenkolk, no sentido centro.Na Avenida dos Bandeirantes, no sentido Marginal do Pinheiros, havia 4,2 km de lentidão, do Viaduto Arapuã até a Rua Daijiro Matsuda.Os trens do Metrô circulavam com restrição de velocidade por conta da chuva nas quatro linhas que cortam São Paulo (1 - Azul, 2 - Verde, 3 - Vermelha e 5 – Lilás).As operações da Companhia Paulista de Trens Metropolitanos (CPTM) seguiam normais.","https://g1.globo.com/Noticias/SaoPaulo/0,,AA1399316-5605,00-CHUVA+FORTE+PROVOCA+ESTADO+DE+ATENCAO+EM+SP.html",
160,"true","pt","webpage","political",2006,"O presidente Luiz Inácio Lula da Silva disse na manhã desta segunda-feira, no programa Café com o Presidente, que o Brasil se transformará em um ""canteiro de obra"".","O presidente Luiz Inácio Lula da Silva disse na manhã desta segunda-feira, no programa Café com o Presidente, que o Brasil se transformará em um ""canteiro de obra"".O governo federal prepara o anúncio de uma série de investimentos na malha de transportes.Eles devem ser anunciados pelo presidente na próxima semana, após viagem pela América Central.Os recursos para a malha de transportes fazem parte dos R$ 504 bilhões previstos no Programa de Aceleração do Crescimento (PAC).Lula ressaltou que algumas das obras a serem anunciadas já estão em andamento e outras devem começar de imediato.Também está prevista a inclusão de obras que ainda necessitam de licenciamento.- O dado concreto é que nós vamos fazer deste País um verdadeiro canteiro de obra em se tratando de infra-estrutura - disse o presidente.Ele não antecipou o volume de recursos nem onde serão aplicados.Mas, segundo o presidente, as obras de infra-estrutura serão realizadas em rodovias, ferrovias, gasodutos e aeroportos.- Tudo que tiver de infra-estrutura na área de transportes nós vamos anunciar também e começar a liberar o dinheiro para que as obras comecem a acontecer.Lula destacou que a liberação de recursos para obras de saneamento básico e habitação previstos no Programa de Aceleração do Crescimento (PAC) obedecerá critérios exclusivamente técnicos.Segundo o presidente, R$ 106 bilhões serão destinados ao setor de habitação e outros R$ 40 bilhões serão investidos em saneamento básico.","https://redenacionalderadio.com.br/acervo/cafe-com-o-presidente/cafe-com-o-presidente",
161,"true","pt","webpage","political",2022,"Lula é capa da revista 'Time' e diz que Zelensky é 'tão responsável pela guerra quanto Putin'","O ex-presidente e pré-candidato Luiz Inácio Lula da Silva afirmou em entrevista à revista norte-americana ""Time"" que o presidente da Ucrânia, Volodymyr Zelensky, é tão responsável quanto o presidente russo, Vladimir Putin, pelo conflito. Lula disse ainda que Zelensky fica se achando o ""rei da cocada"". A ""Time"" divulgou nesta quarta-feira (4) uma capa com Lula, com a data de 23 de maio. A capa diz no título: ""O segundo ato de Lula"". No subtítulo, a revista escreveu: ""O líder mais popular do Brasil busca retornar à Presidência"". A ""Time"" trabalha com capas distintas para diferentes regiões do mundo. Para a semana que vem, estão previstas capas com Elon Musk, homem mais rico do mundo que deve comprar o Twitter (edição norte-americana); com o chanceler alemão Olaf Scholtz (europeia); e com Volodymyr Zelenski, presidente da Ucrânia (edição do Pacífico).","https://g1.globo.com/politica/noticia/2022/05/04/revista-time-divulga-lula.ghtml",
162,"true","pt","webpage","political",2022,"Lula confirma ida à posse de Alexandre de Moraes no TSE","O ex-presidente Lula (PT) vai à posse de Alexandre de Moraes como presidente do Tribunal Superior Eleitoral (TSE), em Brasília, nesta terça-feira (16). O presidente Jair Bolsonaro (PL) também é esperado no evento.A confirmação da ida do petista à cerimônia, antecipada pelo blog, foi confirmada pela assessoria de imprensa da campanha de Lula. Na semana passada, Moraes se encontrou com Bolsonaro e o convidou oficialmente para a cerimônia. O ato foi visto como uma tentativa de aproximação por parte do governo com a cúpula da Justiça eleitoral. Bolsonaro já confirmou presença.Além dele, todos os ex-presidentes da República também foram convidados para a posse, entre os quais Dilma Rousseff (PT) e Fernando Henrique Cardoso (PSDB). A cordialidade é de praxe em eventos como este.","https://g1.globo.com/politica/blog/julia-duailibi/post/2022/08/15/lula-confirma-ida-a-posse-de-alexandre-de-moraes-no-tse-bolsonaro-e-esperado.ghtml",
163,"true","pt","webpage","covid19",2022,"Ministério da Saúde compra 1 milhão de doses da CoronaVac para crianças de 3 a 5, diz Butantan","Ministério da Saúde compra 1 milhão de doses da CoronaVac para crianças de 3 a 5, diz Butantan. O Butantan afirmou nesta segunda-feira (15) que o Ministério da Saúde comprou 1 milhão de doses da CoronaVac para crianças de 3 a 5 anos produzida pelo instituto.De acordo com o texto, a vacina foi aprovada com unanimidade pela Agência Nacional de Vigilância Sanitária (Anvisa) no dia 13 de julho.O laboratório de São Paulo afirma que a quantidade de doses ofertada seria suficiente para a primeira dose dessa faixa etária.Ainda segundo o texto, as doses serão entregues até meados de setembro.O Butantan afirma também que a encomenda de insumo farmacêutico ativo importado da China pode render 6 milhões de doses da CoronaVac.","https://g1.globo.com/saude/coronavirus/vacinas/noticia/2022/08/15/ministerio-da-saude-compra-1-milhao-de-doses-da-coronavac-para-criancas-de-3-a-5-diz-butantan.ghtml",
164,"true","pt","webpage","political",2022,"ONG internacional aponta que Facebook não impediu anúncios com desinformação eleitoral no Brasil","ONG internacional aponta que Facebook não impediu anúncios com desinformação eleitoral no Brasil. A Global Witness criou dez publicações falsas para testar medidas de segurança e integridade dos sistemas de moderação. Segundo o relatório, todos conteúdos foram aprovados pela plataforma. A ONG internacional Global Witness publicou nesta segunda-feira (15) um relatório mostrando que a Meta, dona do Facebook, não agiu para impedir publicações falsas na rede social sobre as eleições brasileiras. A organização criou dez anúncios com desinformação eleitoral para testar os sistemas de moderação de conteúdo diante das iniciativas da rede social para combater fake news. Segundo a Global Witness, foram enviadas e aprovadas peças publicitárias com datas erradas e métodos de votação inexistentes no país, além de questionamentos sobre as urnas eletrônicas. Apenas uma das publicações foi inicialmente rejeitada, mas acabou sendo liberada após seis dias. Procurada pelo g1, a Meta disse que está comprometida ""em proteger a integridade das eleições no Brasil e no mundo"" (veja mais detalhes).","https://g1.globo.com/tecnologia/noticia/2022/08/15/ong-internacional-aponta-que-facebook-nao-impediu-anuncios-com-desinformacao-eleitoral-no-brasil.ghtml",
165,"true","pt","webpage","society",2006,"Seleção masculina de vôlei vence a primeira na Finlândia","A seleção brasileira masculina de vôlei conseguiu, nesta sexta-feira, a sétima vitória consecutiva na Liga Mundial ao derrotar a Finlândia por 3 sets a 0 - parciais de 25/17, 25/22 e 25/21 -, em jogo realizado na cidade de Tampere, na Finlândia.Invicto na competição, o Brasil está tranqüilo na liderança do Grupo B.Os finlandeses estão na terceira colocação, com três vitórias e quatro derrotas.Portugal e Argentina - que duelam duas vezes neste final de semana, em Portugal - completam a chave.O time comandado pelo treinador Bernardinho só encontrou um pouco mais de dificuldades no segundo set.No terceiro, mesmo com vários reservas como o levantador Marcelinho e Samuel, os brasileiros conseguiram fechar a partida com tranqüilidade.Brasil e Finlândia se enfrentarão novamente neste sábado, às 12h30 (horário de Brasília), com transmissão ao vivo do canal de TV a cabo SporTV.Nas duas últimas rodadas da fase de classificação da Liga Mundial, a seleção brasileira receberá portugueses e finlandeses.A fase final da competição deste ano acontecerá na Rússia.","https://tribunapr.uol.com.br/esportes/selecao-masculina-de-volei-vence-a-primeira-na-finlandia/",
166,"true","pt","webpage","society",2006,"PF prende 23 envolvidos em esquema da Assembléia Legislativa de RO","A PF (Polícia Federal) prendeu na manhã desta sexta-feira 23 pessoas suspeitas de envolvimento em esquema da Assembléia Legislativa do Estado de Rondônia para desvio de recursos públicos e influência indevida sobre Poder Judiciário, Ministério Público, Tribunal de Contas e Poder Executivo do Estado.Entre os presos estão o presidente do TJ (Tribunal de Justiça) de Rondônia, desembargador Sebastião Teixeira Chaves, e o presidente da Assembléia Legislativa, deputado José Carlos de Oliveira. A polícia informou que o grupo já desviou R$ 70 milhões. Também foram presos o juiz José Jorge Ribeiro da Luz, o conselheiro do Tribunal de Contas Edilson de Souza Silva, o procurador de Justiça José Carlos Vitachi, o diretor geral da Assembléia Legislativa, José Ronaldo Palitot, servidores, assessores e familiares de deputados. Oito dos presos pela PF serão mandados para Brasília. Os outros ficarão em Rondônia. Segundo a polícia, a Assembléia Legislativa fazia contratos com base em licitações ""viciadas e fraudulentas"". Os recursos públicos eram desviados para pagamentos de serviços, compras e obras supostamente superfaturadas. A polícia informou que, em alguns casos, objetos de contratos nem eram entregues e serviços não eram feitos. As informações coletadas pela PF durante as investigações foram enviadas ao TJ (Tribunal de Justiça) do Estado de Rondônia e ao STJ (Superior Tribunal de Justiça). A polícia também vai abrir nova investigação sobre a participação de desembargadores e conselheiros do Tribunal de Contas no suposto esquema. Ao menos 300 policiais de Amapá, Distrito Federal, Mato Grosso, Acre e Rondônia trabalharam na Operação Dominó.","https://www1.folha.uol.com.br/folha/brasil/ult96u81059.shtml",
167,"true","pt","webpage","political",2006,"Israel concluirá retirada de tropas do líbano neste domingo. ","A aviação de Israel realizou durante a madrugada desta segunda-feira, dia 7, ataques a 150 alvos no Líbano. Enquanto isso, soldados israelenses mataram 10 integrantes da milícia do Hezbollah. Durante este domingo, dia 6, foram travadas lugas sangrentas. Os foguetes e ataques do Hezbollah causaram a morte de 15 pessoas e deixaram mais de 200 feridas. Já o Exército de Israel provocaram a morte de 30 militantes do Hezbollah. Comandos israelenses mataram outros três guerrilheiros libaneses na cidade de Tiro, onde destruíram sete plataformas de lançamento de foguetes, informaram as fontes israelenses.","https://g1.globo.com/Noticias/Mundo/0,,AA1292630-5602,00.html",
