id,class,language,source,topic,year,title,text,url,
184,true,pt,webpage,society,2007,Brasil vence Polônia e enfrenta Rússia na final da Liga Mundial,"KATOWICE (Polônia) - A seleção brasileira de vôlei voltou a fazer bonito, desta vez na final da Liga Mundial, disputada contra a Rússia neste domingo no ginásio de Spodekna, em Katowice, na Polônia. O placar da partida foi de 3 sets a 1, com parciais de 18/25, 25/23, 28/26 e 25/22. Com a vitória, a seleção de Bernardinho conquistou seu quinto título consecutivo e o sétimo no total, na Liga Mundial. Em 2008, quando a Liga será disputada em Roma, a seleção brasileira tem a chance de, na casa do adversário, igualar a Itália em número de títulos da Liga, conquistando o octacampeonato. De 2001 para cá, a seleção brasileira chegou a todas as finais, só perdendo em 2002, justamente para a Rússia. E agora com mais esse título na bagagem, a seleção chega ainda com mais moral para disputar o ouro nos Jogos Pan-Americanos. Os Estados Unidos, por sua vez, derrotaram a Polônia por 3 sets a 1 e garantiram a terceira posição da Liga Mundial. A equipe americana venceu com parciais de 25/19, 25/21, 22/25 e 25/19. A equipe principal de vôlei dos EUA não alcança um pódio de competições de âmbito mundial desde 1992.",https://extra.globo.com/esporte/brasil-vence-polonia-enfrenta-russia-na-final-da-liga-mundial-699995.html,
185,true,pt,webpage,society,2007,Igreja paga multa recorde por abuso,"A Igreja Católica chegou a um acordo financeiro estimado em US$ 660 milhões (aproximadamente R$ 1,2 bilhão) com mais de 500 pessoas que alegam ter sido vítimas de abuso sexual por padres em Los Angeles, nos Estados Unidos. A informação foi divulgada pelo advogado das supostas vítimas, Ray Boucher, mas a indenização ainda tem que ser aprovada por um juiz. Este seria o maior pagamento já feito pela Igreja desde que surgiu o escândalo de abuso sexual envolvendo religiosos em 2002 e elevaria o total de indenizações pago pela Igreja desde 1950, nos Estados Unidos, a US$ 2 bilhões (R$ 3,7 bilhões). Em uma carta enviada recentemente a seus paroquianos, o cardeal Roger Mahony disse que Igreja venderia prédios administrativos e consideraria a venda de outras 50 propriedades para levantar fundos para o acordo. A diocese ainda não comentou o resultado das negociações, mas informou que integrantes da Igreja planejavam aparecer perante a corte na manhã da próxima segunda-feira. Uma das supostas vítimas no processo, Steven Sanchez, disse estar ao mesmo tempo aliviado e desapontado com o resultado. ""Eu estava emocionalmente pronto para levar a arquidiocese para a corte em menos de 48 horas, mas estou feliz que todas as vítimas vão receber uma compensação"", disse ele. ""Espero que as vítimas encontrem algum tipo de conforto nesse processo."" O advogado Ray Boucher disse que o acordo também pedia a divulgação de arquivos pessoais confidenciais dos padres. ""A transparência é parte fundamental disso"", disse Boucher. Para David Clohessy, diretor da Rede de Sobreviventes a Abusos Cometidos por Padres, apesar do valor recorde do acordo, dinheiro não era o objetivo principal das vítimas. ""Nunca é uma questão de dinheiro. As vítimas querem conforto, prevenção, conclusão, prestação de contas."" Desde 2002, cerca de mil pessoas entraram com ações contra a Igreja Católica só no estado americano da Califórnia. Em fevereiro de 2004, um relatório encomendado pela própria Igreja concluiu que mais de 4 mil padres católicos nos Estados Unidos tinham sido acusados de cometer abuso sexual nos últimos 50 anos.",https://www.otempo.com.br/brasil/igreja-paga-multa-recorde-por-abuso-1.278957,
186,true,pt,webpage,society,2007,Usina admite mais vazamento de radiação no Japão,"TÓQUIO - Os chefes da usina nuclear do Japão atingida por terremotos na última segunda-feira admitiram que ocorreram mais vazamentos radioativos no local. Além do vazamento de água contendo material radioativo, gases radioativos também escaparam da usina nuclear de Kashiwazaki, segundo informou a BBC. De acordo com a agência de notícias japonesa Kyodo News, 100 barris de lixo nuclear com resíduo de baixo nível tombaram durante o terremoto e foram encontrados sem a tampa nesta terça-feira, 17. Segundo Masahide Ichikawa, um funcionário da província de Niigata, uma inspeção para comprovar danos na usina nuclear descobriu que cerca de 100 tambores para a armazenagem de resíduos tóxicos de baixa intensidade tinham sido danificados. A empresa afirma que qualquer vazamento tem poucas chances de causar danos ao meio ambiente. A central permanece fechada desde a última segunda, quando houve um terremoto de 6,8 graus de magnitude a poucos quilômetros da instalação. A Companhia de Energia Elétrica de Tóquio afirmou que o terremoto foi mais forte do que a usina de Kashiwazaki, uma das maiores do mundo, foi planejada para agüentar. Além disso, o vazamento na usina de Kashiwazaki alimenta novos temores a respeito da segurança das usinas nucleares do Japão, cujos reatores respondem por 30% da demanda energética do país. Na segunda, o terremoto causou um pequeno incêndio em um transformador em uma unidade da companhia, que foi rapidamente controlado. Ainda não se sabe quando a empresa poderá retomar o funcionamento de três geradores. O terremoto deixou até o momento nove mortos, todos idosos, mais de mil feridos e cerca de 13 mil desabrigados, assim como grandes danos materiais. Além disso, várias regiões afetadas continuam sem água corrente e sem eletricidade. A previsão de dois dias de chuva na área aumenta os temores de novos deslizamentos de terra, que agravariam a devastação.Casas desabaram, muitas delas de madeira e com tradicionais telhados de tijolos pesados, e estradas apresentaram rachaduras devido ao tremor de segunda-feira, cujo epicentro foi na mesma área do noroeste japonês onde há três anos um terremoto matou cerca de 65 pessoas. Nesta terça, o ministro da Defesa enviou 450 soldados para as áreas devastadas. Niigata foi atingida em outubro de 2004 por um tremor também de magnitude 6,8, que deixou mais de 3 mil feridos. Aquele foi o terremoto mais devastador no Japão, um dos países mais propensos a terremotos no mundo, desde o de Kobe, com magnitude 7,3, que matou mais de 6.400 pessoas em 1995.",https://www1.folha.uol.com.br/folha/bbc/ult272u312605.shtml,
187,true,pt,webpage,political,2022,Cristina Kirchner: os argumentos do pedido de prisão da ex-presidente da Argentina," Promotores acusaram na segunda-feira (22) ex-presidente da Argentina de ter chefiado associação ilícita junto com seu falecido marido, Néstor Kirchner, para se favorecer de obras públicas na província de Santa Cruz. Dois promotores da Argentina pediram na segunda-feira (22) pena de até 12 anos de prisão e a perda dos direitos de ocupar cargos públicos para a vice-presidente da Argentina, Cristina Kirchner, acusada por eles de corrupção na realização de obras públicas durante seu governo (2007-2015). A ex-presidente é acusada de administração fraudulenta e de ter liderado uma associação ilícita junto com seu falecido marido, o ex-presidente Néstor Kirchner, durante os governos de ambos, entre 2003 e 2015. As irregularidades teriam acontecido na gestão pública de obras na província patagônica de Santa Cruz, reduto dos Kirchner. A denúncia aponta que, antes de assumir a presidência, os Kirchner criaram uma empreiteira, chamada Austral Construcciones, que recebeu licitações para realizar 79% das obras em Santa Cruz durante os mandatos do casal. A empresa deixou de operar em dezembro de 2015, quando Cristina Kirchner saiu da presidência.",https://g1.globo.com/mundo/noticia/2022/08/24/cristina-kirchner-os-argumentos-do-pedido-de-prisao-da-ex-presidente-da-argentina.ghtml,
188,true,pt,webpage,political,2007,Lula defende biodiesel na ONU e oferece Brasil para nova reunião ambiental,"RIO - O presidente Luiz Inácio Lula da Silva propôs nesta terça-feira em seu discurso na abertura 62ª Assembléia Geral da Organização das Nações Unidas, a realização de uma nova conferência para sediar a Rio +20. - O Brasil sediou a conferencia das Nações Unidas para o Desenvolvimento e Meio-ambiente, a Rio 92. Precisamos avaliar o caminho percorrido e estabelecer novas metas. Proponho em 2012 uma nova conferência que o Rio se propõe a sediar, a Rio +20. De acordo com o presidente Lula, os biocombustíveis são vitais para o mundo construir uma nova matriz energética. Lula disse ainda, que no Brasil o uso do etanol evitou o lançamento de 644 milhões de t de CO2 na atmosfera. Lula defendeu a participação dos países em desenvolvimento no grandes fóruns, como no Conselho de Segurança da ONU. Segundo o presidente, a participação do Brasil na missão do Haiti significa que o Brasil está preocupado com a estabilidade entre as nações. - Estamos mostrando que a paz e a estabilidade se constroem com a o desenvolvimento social.","https://g1.globo.com/Noticias/Mundo/0,,MUL109853-5602,00-LULA+DEFENDE+BIODIESEL+NA+ONU+E+OFERECE+BRASIL+PARA+NOVA+REUNIAO+AMBIENTAL.html",
189,true,pt,webpage,political,2007,Malha fina examina o dobro de declarações,"BRASÍLIA - A Receita Federal intensificou a fiscalização e o resultado foi um aumento do número de contribuintes que caíram na malha fina. Balanço da fiscalização, divulgado nesta segunda-feira pela Receita mostra que as autuações cresceram 316,5% nos sete primeiros meses deste ano e chegaram a R$ 1,339 bilhão. Foram autuados 208.471 contribuintes, um crescimento de 104,47% em relação ao mesmo período do ano passado. A expectativa da Receita é que até o final do ano mais de 300 mil contribuintes sejam autuados pela malha fina. Valor que pode chegar a 400 mil, segundo o coordenador de Fiscalização da Receita Federal, Marcelo Fisch. Tomando por base as autuações totais (empresas e pessoas físicas), o valor sonegado chega a R$ 39,99 bilhões de janeiro a julho, com uma expansão de 66,22%. Nesse período, 233.182 contribuintes (pessoa física e empresas), um aumento de 90,28%. De janeiro a julho de 2006, as autuações somaram R$ 24,062 bilhões em 122.543 contribuintes. Além de intensificar a fiscalização, a Receita mudou alguns procedimentos, o que também contribuiu para o aumento das autuações. Um dos procedimentos alterados foi a forma de análise dos contribuintes. Antes, a Receita autuava o contribuinte na malha isoladamente para cada ano-calendário. Hoje, se a pessoa cai na malha fina, a Receita fiscaliza também as declarações de anos anteriores. ""A produtividade da malha ficou maior"", disse o coordenador. Segundo o secretário-adjunto da Receita Federal, Paulo Ricardo, dois terços das autuações de contribuintes pela malha fina são por omissão de renda. Também é freqüente sonegação de despesas médicas e de omissão de renda de aluguel. Os dados de renda de aluguel são verificados por meio da Dimob (declaração relativa ao mercado imobiliário). O secretário rechaçou a avaliação de que o leão - apelido dado ao Fisco - esteja mais guloso em 2007. ""O leão está mais atento e não guloso"", disse. Além da malha fina, a Receita também centrou o foco na fiscalização de pessoas físicas que são proprietários e dirigentes de empresas. Esses fiscalizações renderam, de janeiro a julho, R$ 2,136 bilhões de autuações. Um crescimento de 558,7% em relação ao mesmo período do ano passado. Foram autuadas 1.230 pessoas. No mesmo período do ano passado, as atuações de proprietários e dirigentes de empresas somaram R$ 324,43 milhões. De acordo com o balanço da Receita, as autuações totais de pessoas físicas nos sete primeiros meses deste ano somaram R$ 5,356 bilhões, com crescimento de 352% em relação ao mesmo período do ano passado. A Receita também intensificou a fiscalização nas instituições financeiras. O resultado, neste caso, foi que as autuações triplicaram nos sete primeiros meses desse ano. Responsáveis por lucros recordes, as instituições financeiras foram autuadas, de janeiro a julho, em R$ 9,44 bilhões. Esse valor representa um aumento de 229% em relação ao mesmo período do ano passado, quando as instituições foram autuadas em R$ 2,871 bilhões. Foi o maior aumento de autuações entre os setores econômicos fiscalizados em 2007. Em valores nominais, as empresas do setor industrial foram as mais autuadas: R$ 11,13 bilhões, com crescimento de 118,27%. As autuações no setor de comércio tiveram queda de 17,3%, atingindo R$ 4,08 bilhões nos sete primeiros meses do ano. As empresas prestadoras de serviço foram autuadas em R$ 2,46 bilhões, resultado que representou uma queda de 30,5% em comparação ao mesmo período de 2006. ",https://www.gazetadopovo.com.br/economia/malha-fina-examina-o-dobro-de-declaracoes-alyc6apt1dk4lx7gexbhb0aby/,
190,true,pt,webpage,society,2007,PF prende um dos traficantes mais procurados pelos EUA,"SÃO PAULO - A Operação Farrapos da Polícia Federal, que tem como objetivo desarticular uma quadrilha internacional de drogas, prendeu até o final da manhã desta terça-feira 14 pessoas acusadas de envolvimento com o tráfico. Entre elas, o maior traficante da Colômbia, Juan Carlos Ramirez-Abadia, 44 anos, um dos mais procurados pelo Departamento Antidrogas dos Estados Unidos (DEA). Abadia foi preso em uma residência localizada em condomínio de luxo de Aldeia da Serra, na Grande São Paulo. Quatro veículos e nove armas foram apreendidos. Quatro cofres também foram lacrados. Após dois anos e meio de investigações, policiais federais cumpriram os mandados com o objetivo de desbaratar um esquema criminoso em que traficantes colombianos transportavam grande quantidade de entorpecentes para a Europa e EUA, cujo lucro retornava ao Brasil, saindo da Espanha e do México, passando ainda pelo Uruguai. O ciclo da lavagem de dinheiro era completado pela organização, aproveitando-se de investimentos nos ramos imobiliário, industrial e na aquisição de veículos. A investigação, cujo inquérito tramita na 6ª Vara Criminal Federal de SP, especializada em lavagem de dinheiro, contou ainda com o intercâmbio de informações sigilosas entre Brasil, Estados Unidos, Espanha, Uruguai e Argentina.","https://g1.globo.com/Noticias/SaoPaulo/0,,MUL83982-5605,00-PF+PRENDE+UM+DOS+TRAFICANTES+MAIS+PROCURADOS+PELOS+EUA.html",
191,true,pt,webpage,political,2007,"Morre, aos 79 anos, o senador Antonio Carlos Magalhães","BRASÍLIA e SÃO PAULO - Foi confirmada às 11h40m desta sexta-feira a morte do senador Antônio Carlos Magalhães (DEM-BA), de 79 anos. Segundo comunicado do Instituto do Coração (Incor), em São Paulo, a morte foi ""decorrência de falência de múltiplos órgãos secundária à insuficiência cardíaca"". O político baiano estava internado desde o dia 13 de junho. Segundo o cerimonial do Senado, não haverá homenagens em Brasília. A família pediu que o corpo fosse levado diretamente para a Bahia. O velório será no Palácio da Aclamação. O corpo só chegará à noite em Salvador. E o enterro deverá ser no fim da tarde de sábado. Segundo informações do jornalista Ricardo Noblat, o presidente Luiz Inácio Lula da Silva mandou a FAB por dois aviões à disposição da família do senador. O senador teve seu estado de saúde piorado na semana passada, por causa de complicações gastrointestinais. Ele era diabético e tinha também problemas renais. ACM já tinha sofrido infarto em 1989 e já tinha recebido três pontes de safena. Ao saber da piora no quadro de saúde do senador, familiares e amigos íntimos foram acionados e começaram a se dirigir ao Incor. O deputado ACM Neto (DEM-BA) acompanhava o avô desde sua internação. Diante da forte emoção de parentes do senador na madrugada desta sexta-feira, reunida numa cerimônia religiiosa, chegou a ser divulgado que o senador falecera naquela hora. Somente este ano, o senador se internou por três vezes no Incor. A primeira, entre 7 e 15 de março, foi para tratar de uma pneumonia. Depois, entre 17 e 20 de abril, voltou para cuidar de insuficiência cardíaca e renal. Em maio, ACM passou mal no Senado e chegou a desmaiar em frente ao seu gabinete. Na época, realizou uma bateria de exames também no Incor. ",https://www.gazetadopovo.com.br/vida-publica/morre-aos-79-anos-o-senador-antonio-carlos-magalhaes-ak8vgef6vkr1w75ipfkwozm8e/,
192,true,pt,webpage,society,2007,Natação: brasileiros conquistam o ouro nos 4 x 200m livre,"Thiago Pereira foi mais uma vez a estrela da natação brasileira na manhã desta sexta-feira (20), no Parque Aquático Maria Lenk. O nadador conquistou mais dois ouros: um nos 200m medley e outro como reserva da equipe de revezamento 4x100m livre. Com as vitórias desta sexta, Thiago soma cinco ouros no Pan, tornando-se o novo recordista brasileiro em número de medalhas douradas em uma mesma competição. O recorde anterior era de Fernando Scherer com quatro em Winnipeg, em 99. No feminino, Monique ferreira garantiu mais um bronze para o Brasil nos 200m livre. A manhã começou com uma notícia triste. O principal nome do Brasil nos 800m livre feminino, Poliana Okimoto, está com infecção intestinal e, por isso, teve que ficar fora da decisão. Nayara Ribeiro, que acabou sendo a única representante do país, terminou em sétimo lugar (9m09s11) em sua bateria e em décimo na classificação geral. Em seguida, nos 200m livre, Nicolas Oliveira deixou a medalha de ouro escapar. O brasileiro dominou quase toda a prova, mas, nos metros finais, perdeu o ritmo e acabou apenas na quarta colocação, com o tempo de 1m49s49. Rodrigo Castro ficou em quinto (1m49s60). Na decisão feminina, Monique Ferreira conquistou a primeira medalha do dia para o Brasil, terminando em terceiro lugar (2m01s38). Nos 200m medley, Thiago Pereira conquistou sua quarta medalha de ouro no Pan do Rio de Janeiro. O brasileiro ainda bateu mais um recorde pan-americano com o tempo de 2m57s59. A marca anterior era de 1m59s49. Diogo Yabe terminou em oitavo com 2m05s72. No feminino, Joanna Maranhão e Lilian Cerroni terminaram na quarta (2m16s99) e sexta (2m23s73) colocações. Para encerrar mais uma manhã vitoriosa para o Brasil, a equipe masculina do revezamento 4x100m livre, formado pelas atletas Fernando Silva, Eduardo Debon, Nicolas Oliveira e César Cielo, Eduardo Deboni, conquistou mais um ouro para o país. O Brasil ainda derrubou o antigo recorde pan-americano, que era de 3m17s18, com a nova marca de 3m15s90. Medalha de ouro nos 100m borboleta, Kaio Márcio fez o melhor tempo (1m57s99) das semifinais dos 200m da modalidade e se classificou para a final. Lucas Sallata fez apenas a décima melhor marca (2m01s22) e não conseguiu avançar na competição. No feminino, Daiene Dias conseguiu vaga na final, com o quinto (2m16s97) melhor tempo. Já Larissa Cieslak, ficou em nono e não participará da decisão. Na semifinal dos 200m peito masculino, Thiago Pereira conquistou vaga para mais uma decisão, com o quinto melhor tempo (2m17s64). Henrique Barbosa foi ainda melhor terminando na segunda colocação (2m17s44) na classificação geral das semis. ",https://extra.globo.com/esporte/natacao-brasileiros-conquistam-ouro-nos-4-200m-livre-699042.html?versao=amp,
193,true,pt,webpage,political,2007,Renan Calheiros é acusado de usar laranjas,"BRASÍLIA - O presidente do Senado, Renan Calheiros (PMDB-AL) prometeu, nesta segunda-feira, defender-se das acusações publicadas pela revista Veja desta semana, de que teria usado laranja para comprar uma emissora de rádio e TV, em Maceió. A denúncia teria partido do ex-aliado e suposto sócio na empresa, João Lyra. Renan já ligou para aliados hoje e reforçou que não vai renunciar à presidência da Casa. O senador confirmou também, que vai presidir as sessões desta semana, independentemente das criticas da oposição. O PSDB, que mantém a idéia de liberar a pauta mesmo com o Senado em crise, promete rever a posição a partir de hoje, anunciou o líder da bancada, senador Arthur Virgílio (AM). - A situação está muito desgastada. É uma denúncia atrás da outra. Vamos reunir a bancada para decidir o que fazer  disse o líder, sobre a possibilidade de o PSDB se unir ao DEM na obstrução da pauta, em protesto contra Renan.",https://www.gazetadopovo.com.br/vida-publica/renan-calheiros-e-acusado-de-usar-laranjas-ahslypuk1lnal322a3oy9pnbi/,
194,true,pt,webpage,political,2007,Procurador diz que pediu ao Senado dados sobre Renan,"O procurador-geral da República, Antonio Fernando de Souza, pediu abertura de inquérito no Supremo Tribunal Federal (STF) para investigar o presidente do Senado, Renan Calheiros. Segundo ele, o pedido de investigação diz respeito às denúncias de que Renan teria despesas pessoais pagas por um lobista, mas pode incluir também o suposto uso de laranjas na compra de meios de comunicação em Alagoas, segundo revelou reportagem da revista Veja. ""Eu já pedi ao Supremo abertura de inquérito para apurar fatos que são objeto da representação em curso no Conselho de Ética do Senado. Esse pedido foi concluído na sexta-feira [3] e deve ter sido protocolado no Supremo, disse Antonio Fernando de Souza. O procurador solicitou o encaminhamento de todo o material que está no Conselho de Ética e também a perícia da Polícia Federal (PF) em documentos de Renan. Ele ressaltou que a decisão do MP não invalida a investigação em curso no Senado. A iniciativa que tomei tem o objetivo de esclarecer essa questão sob a perspectiva penal sem nenhuma interferência sobre o que vai ser decidido no Senado, declarou. O presidente do Senado, Renan Calheiros (PMDB-AL), minimizou o pedido feito pelo procurador-geral da República, Antonio Fernando de Souza, ao Supremo Tribunal Federal (STF) para abrir inquérito para investigá-lo sobre a suposta ajuda de um lobista para pagar despesas pessoais. Renan afirmou que ele próprio pediu essa investigação ao procurador. ""Eu pedi ao procurador-geral que fizesse a investigação há mais de 15 dias. Eu mandei uma carta a ele para que abrisse a investigação. Para que eu pudesse demonstrar a verdade"", disse Renan. O Democratas decidirá nesta terça-feira (7) que tipo de pedido entregará ao Conselho de Ética contra o presidente do Senado, Renan Calheiros (PMDB-AL): uma nova representação sobre as recentes denúncias da revista ""Veja"" ou apenas um aditamento ao processo que ele já responde no órgão pela acusação de receber ajuda de um lobista para pagar despesas pessoais. O Democratas também decidirá qual postura tomará nas votações em plenário a partir de agora. Se depender do líder do partido, os senadores do DEM deveriam abandonar qualquer sessão com Renan no comando.","https://g1.globo.com/Noticias/Politica/0,,MUL104751-5601,00-PROCURADOR+DIZ+QUE+PEDIU+AO+SENADO+DADOS+SOBRE+RENAN.html",
195,true,pt,webpage,political,2007,Caso Renan: Mesa do Senado acata pedido para PF retomar perícia em documentos,"BRASÍLIA - A Mesa Diretora do Senado se reuniu na manhã desta terça-feira, 17, para decidir sobre o envio de perícia aprofundada à Polícia Federal de documentos entregues pelo presidente da Casa, Renan Calheiros (PMDB), para comprovar a evolução do seu patrimônio com a venda de gado, nos últimos anos. Antes do início da reunião, o advogado Eduardo Ferrão, que defende Renan, avisou que não pretende recorrer neste momento no Supremo Tribunal Federal sobre todo o processo que vem sendo discutido pelo Conselho de Ética do Senado. ""Só faremos isso em última hipótese. Qualquer recurso no Supremo seria recebido como uma manobra"", disse Ferrão, que participa da reunião da Mesa Diretora. Ele vai tentar, no entanto, limitar as perguntas que a Polícia Federal terá de responder a pedido do Conselho de Ética, sobre a evolução do patrimônio de Renan. A estratégia é impedir uma investigação fiscal da Polícia Federal para ver se as transações com gado realmente ocorreram. Mas a Mesa Diretora do Senado dificilmente atenderá o pedido de Ferrão. ""Não podemos mexer em nada. Tem de mandar tudo para a Polícia Federal investigar"", defendeu o senador Gerson Camata (PMDB-ES), segundo-secretário do Senado. ""Se virmos que o advogado do Renan está tentando ser participante da reunião, vamos convidá-lo a se retirar"", alertou o senador Papaléo Paes (PSDB-AP) que é suplente da Mesa. A reunião conta ainda com a presença da ex-senadora Heloísa Helena, que é presidente do PSOL, autor da representação contra Renan. A reunião da Mesa está sendo presidida pelo primeiro vice-presidente do Senado, Tião Viana (PT-AC).",https://www.gazetadopovo.com.br/vida-publica/caso-renan-mesa-do-senado-acata-pedido-para-pf-retomar-pericia-em-documentos-ak225aa0lvk933tf6m6ty9zri/,
196,true,pt,webpage,culture,2007,Presos suspeitos de roubar o Rolex de Luciano Huck,"A polícia de São Paulo afirmou ontem ter detido dois suspeitos de ter participado do roubo do relógio Rolex do apresentador Luciano Huck, da TV Globo, em um semáforo do Itaim Bibi (zona oeste de SP). ""O delegado me telefonou com a notícia. Estou indo para São Paulo amanhã [hoje] para fazer o reconhecimento"", disse Huck, que usava um relógio Nike, à Folha, em camarote VIP no Maracanã, no Rio, onde assistiu ontem ao jogo da seleção brasileira contra o Equador. Um dos suspeitos detidos pela polícia, 17 dias após o assalto, é o garçom Wagner do Nascimento Marinho, 22. De acordo com o Deic (Departamento de Investigações sobre Crime Organizado), ele estava foragido da penitenciária de Valparaiso (a 577 km de SP) onde cumpria pena por tentativa de roubo seguida de tentativa de homicídio e por roubo de outro relógio, também da marca suíça Rolex.O outro suspeito tem 27 anos, é grafiteiro e, segundo o Deic, tem passagem por roubo, mas já cumpriu a pena. A polícia não divulgou o nome dele. O Deic diz que prendeu o garçom e o grafiteiro seguindo informações de um informante da delegacia, segundo o qual os dois teriam roubado --e já vendido-- o acessório de luxo do apresentador da TV Globo, avaliado em cerca de R$ 10 mil.A prisão aconteceu em Taboão da Serra, na Grande São Paulo. Wagner, afirma o Deic, apresentou identidade falsa com nome de Antônio Edgar Torres Câmara ao ser abordado pelos policiais. Com ele, foi encontrada também uma moto Honda Twister prateada. O assalto ao apresentador, em um semáforo do Itaim (zona oeste), veio à tona após artigo publicado pelo apresentador na Folha, no dia 1º de outubro. No texto, Huck afirmava: ""Passei um dia na cidade nesta semana -moro no Rio por motivos profissionais- e três assaltos passaram por mim. Meu irmão, uma funcionária e eu. Foi-se um relógio que acabara de ganhar da minha esposa em comemoração ao meu aniversário. Todos nos Jardins, com assaltantes armados, de motos e revólveres... Onde está a polícia? Onde está a Elite da Tropa?"" Quem sabe até a ""Tropa de Elite'! Chamem o comandante Nascimento!"" Huck, porém, não registrou queixa do roubo. Ele alegou que, por motivos profissionais, não teve tempo de ir à polícia. O Deic anunciará, em entrevista coletiva, na tarde de hoje, a prisão do comerciante Jurandi Ferreira Santos, 48, acusado por vender jóias roubadas. Ele foi preso ontem em uma sala comercial da rua Barão de Itapetininga, no centro, que funcionava como ponto-de-venda de jóias roubadas, dólares, euros e cheques de viagem. A polícia ainda tentará identificar os donos das jóias roubadas. Também foram presos José Ailton dos Santos, 29, e João Alcino da Silva, 29, que, segundo o Deic, trabalhavam como vendedores das mercadorias. ""Foram dois meses de investigação e encontramos o comerciante a partir de interceptação de telefonemas, nos quais ele negociava a venda das jóias roubadas"", afirmou o delegado Edson Santi.",https://www1.folha.uol.com.br/fsp/cotidian/ff1810200707.htm,
197,true,pt,webpage,society,2007,Terremoto atinge o noroeste do Japão; assista,"KASHIWAZAKI - Um forte terremoto matou ao menos cinco pessoas no noroeste do Japão nesta segunda-feira.Mais de 600 pessoas ficaram feridas, casas foram derrubadas e houve um pequeno incêndio na maior usina nuclear do mundo. Os prédios chegaram a tremer em Tóquio, e os reatores de usinas nucleares em Niigata desligaram-se automaticamente para checagens, embora não haja relatos de vazamento de radiação. Duas mulheres na faixa dos 80 anos morreram quando suas casas ruíram durante o tremor de magnitude 6,8, na área de Niigata, cerca de 250 km noroeste de Tóquio, informou a imprensa japonesa. Um porta-voz policial confirmou cinco mortes. A imprensa noticiou que uma outra idosa e um casal estariam entre os mortos. - Prateleiras altas caíram e as coisas voaram por toda parte - contou Harumi Mikami, 55, uma professora que estava em sua escola na Cidade de Kashiwazaki, perto do epicentro do terremoto. - Metade da minha casa está destruída - disse Mikami. - Minha maior preocupação é onde vou viver agora. Cerca de 1.700 pessoas fugiram de suas casas para quase 100 centros de resgate, segundo a rede NHK e a Prefeitura de Niigata. Um incêndio em um transformador elétrico na usina nuclear de Kashiwazaki Kariwa foi rapidamente extinto, mas ainda não está claro quando a companhia elétrica de Tóquio vai religar três unidades no complexo, disse Yoshinobu Kamijima, porta-voz da empresa. O Japão é um dos países do mundo mais suscetíveis a terremotos, com um tremor ocorrendo a ao menos cada cinco minutos. Os mercados financeiros do país estão fechados nesta segunda-feira devido a um feriado.",https://www.bbc.com/portuguese/reporterbbc/story/2007/07/070716_terremoto_texto,
198,true,pt,webpage,covid19,2022,"Sequelas da Covid atingem até 65% dos brasileiros, mostra estudo","Pesquisa foi feita por pesquisadores da Ufpel em parceria com a organização de saúde pública internacional Vital Strategies. Os resultados são baseados em um levantamento telefônico no país com 9 mil pessoas.Cerca de 65% dos brasileiros infectados pelo SARS-CoV-2 (o vírus causador da Covid-19) apresentam pelo menos uma sequela, como a perda de olfato ou paladar. É o que aponta um estudo realizado por pesquisadores da Ufpel (Universidade Federal de Pelotas) em parceria com a Abrasco (Associação Brasileira de Saúde Coletiva) e a organização de saúde pública internacional Vital Strategies. Os resultados são baseados em dados de registros telefônicos com 9 mil entrevistados no país. Divulgada em abril, a pesquisa foi batizada de Covitel (Inquérito Telefônico de Fatores de Risco para Doenças Crônicas não Transmissíveis em Tempos de Pandemia).",https://g1.globo.com/saude/coronavirus/noticia/2022/08/19/sequelas-da-covid-atingem-ate-65percent-dos-brasileiros-mostra-estudo.ghtml,
199,true,pt,webpage,covid19,2022,Vacinação contra a Covid: 79% da população está totalmente imunizada,"Dados foram coletados pelo consórcio de veículos de imprensa nesta quarta-feira (17). Os dados do consórcio de veículos de imprensa desta quarta-feira (17) mostram que 169.713.380 brasileiros estão totalmente imunizados ao tomar a segunda dose ou a dose única de vacinas. Este número representa 79% da população total do país. A dose de reforço foi aplicada em 101.390.639 pessoas, o que corresponde a 47,2% da população. A população com 3 anos de idade ou mais (ou seja, a população vacinável) que está parcialmente imunizada é de 90,14% e a população com 3 anos ou mais que está totalmente imunizada é de 84,79%. A dose de reforço foi aplicada em 56,44% da população com 12 anos de idade ou mais, faixa de idade que atualmente pode receber o reforço da vacinação. No total, 13.728.479 doses foram aplicadas em crianças, que estão parcialmente imunizadas. Este número representa quase 51,95% da população nessa faixa de idade que tomou a primeira dose. Ainda nesta faixa, 9.123.854 estão totalmente imunizadas ao tomar a segunda dose de vacinas, o que corresponde a 34,53% da população deste grupo.",https://g1.globo.com/saude/coronavirus/vacinas/noticia/2022/08/17/vacinacao-contra-a-covid-79percent-da-populacao-esta-totalmente-imunizada.ghtml,
